id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,effective_year,house_age,living_to_lot_ratio,lat_long_interaction,dist_to_center,geo_cluster
1402200340,2014-08-13,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968,0,98058,47.4406,-122.146,1800,18000,2014,1968,46,0.1,-5794.6795276,0.1356207716253099,1
8044200200,2015-02-26,2,1.5,1260,2625,2.0,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625,2015,1983,32,0.48,-5823.5122797,0.1322736006677251,0
66000070,2015-04-06,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550,2015,1918,97,0.09618320610687023,-5818.997668,0.16667975810126684,2
5083100065,2014-09-16,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450,2014,1955,59,0.1310139821644831,-5798.1067988,0.16670112034413617,1
4027701284,2014-06-05,3,2.25,1710,11500,1.0,0,0,3,7,1210,500,1978,0,98028,47.7675,-122.267,1800,11500,2014,1978,36,0.14869565217391303,-5840.388922499999,0.21603023465448049,4
5693501100,2014-07-31,3,3.0,1560,1466,3.0,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2975,2014,2006,8,1.0641200545702592,-5831.345260800001,0.17206333962885395,4
3600072,2015-03-30,4,2.75,2220,5310,1.0,0,0,5,7,1170,1050,1951,0,98144,47.5801,-122.294,1540,4200,2015,1951,64,0.4180790960451977,-5818.7607494,0.08334026072881505,2
8078550250,2014-12-29,4,2.75,2520,6964,1.0,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,2014,1987,27,0.36186099942561745,-5791.559265,0.15912637924723336,1
1922059046,2014-10-29,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811,2014,1932,82,0.05057471264367816,-5791.240505,0.17674317464730904,1
2902200016,2014-11-12,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630,2014,2014,0,1.3548387096774193,-5827.1728528,0.1357723560601582,4
9183700845,2014-12-18,2,1.0,800,7150,1.0,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019,2014,1933,81,0.11188811188811189,-5790.8264512,0.17967634743856,1
3333001997,2014-07-25,3,2.0,1620,5101,1.0,0,0,3,7,590,1030,2006,0,98118,47.5448,-122.288,1700,7750,2014,2006,8,0.3175847872966085,-5814.1585024000005,0.0755970835282202,2
1432400525,2015-03-06,3,1.5,1430,7560,1.0,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,2015,1958,57,0.18915343915343916,-5797.6134722,0.11185908723282127,1
2824059128,2014-10-09,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.172,2120,6462,2014,1971,43,0.2687373396353815,-5808.3134412,0.04459355023275491,0
6453550090,2015-05-05,4,2.5,3650,7090,2.0,0,0,3,10,3650,0,2008,0,98074,47.606,-122.052,3860,7272,2015,2008,7,0.5148095909732017,-5810.407512000001,0.16852401788965377,0
6202600070,2014-11-06,5,2.5,3890,27311,2.0,0,2,3,10,3890,0,1950,1990,98177,47.7291,-122.363,3160,22641,2014,1990,24,0.14243345172274907,-5840.2758633,0.22701788093806088,4
7524100280,2014-06-12,4,1.5,1490,7560,2.0,0,0,3,7,1490,0,1966,0,98198,47.3684,-122.318,1490,7689,2014,1966,48,0.1970899470899471,-5794.0079512,0.21659823704110526,1
3524039224,2014-05-13,4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,2014,2006,8,0.5197106156799055,-5817.4522947000005,0.17936911947621953,2
5739601300,2015-03-30,2,1.0,860,6510,1.0,0,0,3,7,860,0,1952,0,98004,47.6021,-122.202,1740,10800,2015,1952,63,0.13210445468509985,-5817.0718242,0.045429882460949776,0
2473000410,2015-04-08,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,1966,0,98058,47.4507,-122.152,2210,9600,2015,1966,49,0.23215898825654924,-5796.1979064,0.12387431539747705,1
421059018,2014-11-04,3,1.75,1397,18000,1.0,0,0,3,7,1397,0,1965,2014,98092,47.3388,-122.166,1950,31294,2014,2014,0,0.07761111111111112,-5783.1918408,0.22447862561755486,1
4232901120,2014-05-20,3,1.5,1570,1050,2.0,0,0,3,8,1570,0,1915,0,98109,47.6358,-122.356,2070,3600,2014,1915,99,1.4952380952380953,-5828.5259448,0.16218727287002577,4
5559600140,2015-05-05,3,2.0,1490,7651,1.0,0,0,3,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795,2015,1988,27,0.19474578486472358,-5788.5535575,0.2619455098008688,1
3797310150,2015-02-18,4,2.5,1800,9229,2.0,0,0,3,7,1800,0,1994,0,98022,47.1927,-122.015,1970,9231,2015,1994,21,0.19503738216491495,-5758.217290500001,0.41594714671923066,3
7986400265,2014-10-29,5,3.0,2370,6000,1.5,0,2,3,8,1340,1030,1926,2003,98107,47.6645,-122.358,1350,4500,2014,2003,11,0.395,-5832.132891,0.1793256906567159,4
3025300095,2014-10-09,4,4.5,4300,19844,2.0,0,0,3,11,4300,0,1985,1999,98039,47.6218,-122.237,3070,19845,2014,1999,15,0.21669018343075994,-5821.1459666,0.06779330052339132,4
7524950830,2014-05-27,3,1.75,1850,7735,1.0,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.082,2220,7639,2014,1983,31,0.2391725921137686,-5806.3175856,0.13162166217356697,0
9407100730,2015-01-29,3,1.75,1230,10725,1.0,0,0,3,7,1230,0,1980,0,98045,47.4431,-121.772,1250,10170,2015,1980,35,0.11468531468531469,-5777.2411732,0.45634284149355264,3
3812400854,2014-10-28,4,2.0,2080,6360,1.0,0,0,3,7,1330,750,1960,0,98118,47.5392,-122.278,2080,6741,2014,1960,54,0.3270440251572327,-5812.9982976,0.06714154406503724,2
6002400030,2014-08-14,4,1.75,2320,9240,1.0,0,0,3,7,1160,1160,1959,2014,98178,47.4909,-122.257,2130,7320,2014,2014,0,0.2510822510822511,-5806.0949613,0.08006158482969053,2
2212200090,2015-02-09,3,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,7600,2015,1976,39,0.22549019607843138,-5791.0621227,0.16571029904918305,1
7202330610,2014-07-21,3,2.5,2020,5613,2.0,0,0,3,7,2020,0,2003,0,98053,47.6835,-122.035,2020,4609,2014,2003,11,0.3598788526634598,-5819.0559225,0.21818052074493993,0
7300400170,2014-09-10,4,2.5,2310,6200,2.0,0,0,3,8,2310,0,1998,0,98092,47.3321,-122.172,2480,6200,2014,1998,16,0.3725806451612903,-5782.657321199999,0.22986957289691698,1
8965000110,2014-11-14,3,1.75,1300,9600,1.0,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,2070,9775,2014,1969,45,0.13541666666666666,-5816.8403964,0.1368640771130555,0
3996900125,2014-12-01,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,2014,1948,66,0.10363707469691044,-5839.59263,0.20865594799442813,4
2221000100,2014-05-07,3,1.75,1840,10723,1.0,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820,2014,1974,40,0.17159377040007462,-5793.642066,0.14225948987969556,1
1524079088,2014-05-09,3,1.5,1390,48257,1.0,0,0,3,6,1390,0,1922,2013,98024,47.5603,-121.894,1440,45302,2014,2013,1,0.02880411132063742,-5797.3152082,0.3196025461770917,3
1133000036,2015-04-21,3,1.0,1330,5000,1.0,0,0,3,7,1120,210,1957,0,98125,47.7211,-122.308,1920,7790,2015,1957,58,0.266,-5836.6722988,0.18829981065209206,4
1868901190,2014-08-07,4,2.25,2100,2500,3.0,0,0,3,8,2100,0,2001,0,98115,47.6726,-122.298,1660,4000,2014,2001,13,0.84,-5830.263634800001,0.14218733587178412,4
4037200530,2015-03-17,3,1.75,1830,7371,1.0,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700,2015,1957,58,0.24827024827024827,-5813.6801139,0.1041710768215587,0
2095500120,2014-07-18,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,2014,1997,17,0.3886348791639451,-5786.965485,0.195816120585913,1
1995200338,2014-10-29,4,2.5,2830,5010,2.0,0,0,3,9,2170,660,2000,0,98115,47.6952,-122.327,1880,5739,2014,2000,14,0.564870259481038,-5834.4107304,0.17786645977182888,4
8820902350,2014-12-03,4,3.5,3470,7396,2.0,0,3,3,8,2520,950,1979,0,98125,47.7146,-122.279,2360,10541,2014,1979,35,0.4691725256895619,-5834.493573399999,0.16954816301723022,4
7459810210,2014-10-02,4,2.25,2050,26000,2.0,0,0,4,8,2050,0,1977,0,98042,47.3423,-122.063,2330,31100,2014,1977,37,0.07884615384615384,-5778.7431649,0.26321274369142617,3
9536600010,2014-12-23,4,0.75,1960,8277,1.0,1,4,4,7,1320,640,1923,1986,98198,47.3648,-122.325,1940,8402,2014,1986,28,0.23680077322701462,-5793.899160000001,0.22316988699214702,1
8085400586,2014-11-01,4,2.75,3560,8975,2.0,0,0,3,10,3560,0,2014,0,98004,47.6322,-122.209,3440,12825,2014,2014,0,0.3966573816155989,-5821.0835298,0.07416765932882725,0
7518503065,2014-06-23,1,1.0,720,5100,1.0,0,0,3,6,720,0,1907,0,98117,47.6821,-122.38,1320,5100,2014,1907,107,0.1411764705882353,-5835.335397999999,0.20747989676091144,4
8682320350,2014-07-09,2,2.5,2150,5760,1.0,0,0,3,8,2150,0,2010,0,98053,47.7094,-122.018,1640,4680,2014,2010,4,0.3732638888888889,-5821.4055692,0.2472380207205233,0
3179100790,2014-09-15,2,1.75,2230,6930,1.0,0,0,4,8,1530,700,1947,0,98105,47.6705,-122.277,1970,6930,2014,1947,67,0.3217893217893218,-5829.005728499999,0.12898477827868113,4
9828702666,2014-07-28,4,2.25,1490,956,2.0,0,0,3,7,1020,470,2005,0,98122,47.6184,-122.301,1510,1350,2014,2005,9,1.5585774058577406,-5823.7779384000005,0.10614433114523417,4
6713700250,2014-06-04,5,3.0,2920,11440,2.0,0,0,3,8,2920,0,2003,0,98133,47.7607,-122.354,1720,9348,2014,2003,11,0.25524475524475526,-5843.7126878,0.24643430478436404,4
2141330700,2014-05-22,4,2.25,2350,8140,1.0,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,2014,1977,37,0.28869778869778867,-5808.1987690999995,0.0845959271269319,0
7519001990,2014-10-27,2,1.0,840,3860,1.0,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860,2014,1909,105,0.21761658031088082,-5834.877132999999,0.1969915420038148,4
3223069019,2014-10-29,3,1.0,1410,81021,1.0,0,0,3,7,1410,0,1949,1981,98058,47.4303,-122.067,2000,81021,2014,1981,33,0.01740289554559929,-5789.6744301,0.194530746902087,3
7994700030,2014-10-23,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,2014,1915,99,0.02117130905009693,-5790.790773000001,0.3777238776549633,3
2592300450,2014-06-27,3,2.5,1630,7950,1.0,0,0,3,8,1320,310,1985,0,98042,47.4224,-122.159,1650,7952,2014,1985,29,0.2050314465408805,-5793.072961600001,0.146340273463404,1
2792000010,2015-04-23,4,2.5,2660,8887,1.0,0,0,4,8,1880,780,1967,0,98166,47.439,-122.342,1910,9620,2015,1967,48,0.29931360414087993,-5803.782138,0.17518665701072605,2
173000025,2014-08-25,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942,0,98133,47.7298,-122.355,1350,1358,2014,1942,72,0.15694444444444444,-5839.979679,0.22237452904918922,4
7203150330,2014-07-17,4,2.5,2470,4945,2.0,0,0,3,8,2470,0,2012,0,98053,47.6898,-122.015,2510,4988,2014,2012,2,0.4994944388270981,-5818.870946999999,0.23825479173286332,0
3305100210,2014-10-21,5,3.0,3070,8474,2.0,0,0,3,9,3070,0,2011,0,98033,47.6852,-122.184,3070,8527,2014,2011,3,0.36228463535520417,-5826.3684768,0.13042730511664533,0
2581300055,2014-11-21,3,3.25,2640,16090,1.0,0,2,4,8,1960,680,1976,0,98040,47.5374,-122.213,3690,15000,2014,1976,38,0.16407706650093226,-5809.6882662,0.02078337973307221,2
6613000750,2014-10-01,4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936,0,98105,47.6599,-122.269,3200,5000,2014,1936,78,0.736,-5827.328313100001,0.11583465577462602,4
7015200685,2014-07-31,3,1.75,1800,5700,1.0,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,2014,1941,73,0.3157894736842105,-5830.6774196999995,0.17832647019295572,4
1323089184,2014-05-02,3,2.5,2430,88426,1.0,0,0,4,7,1570,860,1985,0,98045,47.4828,-121.718,1560,56827,2014,1985,29,0.027480605251849005,-5779.5114504,0.5012945721078853,3
3793500510,2015-05-02,4,2.5,3200,6691,2.0,0,0,3,7,3200,0,2002,0,98038,47.367,-122.031,2610,6510,2015,2002,13,0.4782543715438649,-5780.242377,0.2643651485189402,3
2225079030,2014-12-12,2,1.0,960,87991,1.5,0,0,3,5,960,0,1946,0,98014,47.63,-121.9,1940,392040,2014,1946,68,0.010910206725687854,-5806.097000000001,0.3217156789096738,0
3578400710,2015-02-06,3,2.0,1010,14183,1.0,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700,2015,1982,33,0.07121201438341676,-5812.0781976,0.18256803804007718,0
8100000090,2014-11-11,3,2.5,1480,7200,2.0,0,0,5,7,1480,0,1995,0,98010,47.3126,-122.023,1350,7200,2014,1995,19,0.20555555555555555,-5773.2253898,0.31085952264078137,3
2095500040,2014-06-13,3,2.5,2070,8337,2.0,0,0,3,8,2070,0,1997,0,98030,47.3658,-122.176,2030,7248,2014,1997,17,0.2482907520690896,-5786.9639808,0.19601403520610994,1
8682281710,2014-06-20,2,2.5,2770,7781,2.0,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984,2014,2006,8,0.3559953733453284,-5821.089422399999,0.24669470845307082,0
6163901380,2014-11-14,2,1.0,960,8450,1.0,0,0,5,6,960,0,1950,0,98155,47.755,-122.316,1090,8450,2014,1950,64,0.1136094674556213,-5841.200580000001,0.2218711931764751,4
6918720080,2015-04-02,6,3.0,2480,12000,2.0,0,0,3,8,2480,0,1972,0,98007,47.6131,-122.145,2220,8580,2015,1972,43,0.20666666666666667,-5815.7020995,0.08787555049973382,0
6914700130,2014-06-15,3,2.0,1900,8100,1.0,0,0,4,7,950,950,1940,0,98115,47.6997,-122.319,1400,6380,2014,1940,74,0.2345679012345679,-5834.5796043,0.17646382512382655,4
1205000215,2015-04-29,2,1.5,1090,6750,1.0,0,0,3,7,950,140,1942,0,98117,47.6836,-122.397,1640,6750,2015,1942,73,0.16148148148148148,-5836.3295892,0.22219065389080803,4
3800008,2015-02-24,5,1.5,1990,18200,1.0,0,0,3,7,1990,0,1960,0,98178,47.4938,-122.262,1860,8658,2015,1960,55,0.10934065934065934,-5806.6869756,0.08054264985255515,2
6150200180,2014-07-21,2,1.0,850,6800,1.0,0,0,3,7,850,0,1948,0,98133,47.7282,-122.337,870,6800,2014,1948,66,0.125,-5838.9248034,0.21008861935877154,4
1223089066,2014-08-14,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,1998,0,98045,47.4883,-121.725,1760,69696,2014,1998,16,0.011615076369127127,-5780.5133175,0.4935666499842538,3
7768800290,2015-03-04,4,3.5,2890,5911,2.0,0,0,3,9,2370,520,2014,0,98075,47.5754,-122.071,3490,6093,2015,2014,1,0.48891896464219253,-5807.5766534,0.14363208899632945,0
9285800330,2014-07-02,3,3.75,2670,6517,2.5,0,4,4,8,2020,650,1977,0,98126,47.5702,-122.38,2010,6073,2014,1977,37,0.4096977136719349,-5821.641076,0.16683844989066302,2
1974300020,2015-02-18,4,2.5,2270,11500,1.0,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918,2015,1967,48,0.1973913043478261,-5831.9836449,0.15319621199467268,4
7628700050,2015-03-09,3,2.5,3020,4120,2.0,0,0,3,9,2360,660,2008,0,98126,47.5714,-122.373,2280,4120,2015,2008,7,0.7330097087378641,-5821.4549322,0.15995219741435493,2
9376301800,2015-03-24,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,0,98117,47.6847,-122.37,1630,4360,2015,1912,103,0.45161290322580644,-5835.176739,0.20117402408711885,4
8651430220,2014-07-25,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3702,-122.078,870,5200,2014,1969,45,0.1673076923076923,-5782.8592756,0.2317772153357875,3
629810350,2014-05-21,4,2.75,3488,9614,2.0,0,0,3,10,3488,0,1998,0,98074,47.6055,-122.013,3600,10891,2014,1998,16,0.3628042438111088,-5808.4898715,0.20610244283642698,0
5016002180,2014-07-08,2,2.5,2560,2500,2.0,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,2014,1901,113,1.024,-5824.32959,0.10819901336452606,4
9558010230,2014-05-09,4,2.5,1940,3784,2.0,0,0,3,8,1940,0,2003,0,98058,47.4513,-122.119,1940,4499,2014,2003,11,0.5126849894291755,-5794.705304700001,0.14272539339970847,1
8732000390,2014-05-29,3,1.5,1270,11600,1.0,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,9945,2014,1964,50,0.10948275862068965,-5793.00687,0.151698749223672,1
7899800586,2015-04-09,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,2015,1959,56,0.2994791666666667,-5814.989116,0.14936664430089414,2
5249802460,2014-12-10,3,1.0,1800,7200,1.0,0,0,3,7,1020,780,1964,0,98118,47.5616,-122.275,1740,5475,2014,1964,50,0.25,-5815.59464,0.061499972918830664,2
1446300020,2014-05-31,4,2.5,2550,6256,2.0,0,0,3,9,2550,0,1992,0,98072,47.7742,-122.166,2460,8256,2014,1992,22,0.4076086956521739,-5836.3829172,0.22120623052408878,0
7785380150,2014-12-15,4,2.75,2720,6427,1.0,0,0,3,8,1650,1070,2008,0,98146,47.4931,-122.354,2720,8484,2014,2008,6,0.4232145635599813,-5810.9707573999995,0.1547519460063159,2
1245500950,2015-05-04,4,2.5,2190,6300,1.0,0,3,3,7,1240,950,1960,0,98033,47.6918,-122.216,2730,14659,2015,1960,55,0.3476190476190476,-5828.7010288,0.13364678513072314,4
3362400640,2015-05-12,3,1.75,2010,3090,1.5,0,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150,2015,1926,89,0.6504854368932039,-5833.7973360000005,0.18274912664801432,4
7578200310,2014-11-12,4,2.0,2208,5000,3.0,0,0,5,8,2208,0,1917,0,98116,47.5711,-122.383,1760,5000,2014,1917,97,0.4416,-5821.8939313,0.16989688270566602,2
4137020910,2015-05-07,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,1987,0,98092,47.2602,-122.219,2080,8305,2015,1987,28,0.21475054229934923,-5776.094383799999,0.298023855403737,1
11520640,2014-08-01,4,2.75,3010,10450,2.0,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530,2014,1996,18,0.2880382775119617,-5824.485964799999,0.17275636027099747,0
7972601995,2014-06-16,2,1.0,1200,4880,1.0,0,0,3,6,980,220,1943,0,98106,47.5276,-122.346,1040,4880,2014,1943,71,0.2459016393442623,-5814.8117496,0.13588884437905496,2
8122100160,2014-10-23,3,0.75,1330,7020,1.0,0,0,5,7,1330,0,1924,0,98126,47.5377,-122.376,1410,5802,2014,1924,90,0.18945868945868946,-5817.473575200001,0.16369009522473862,2
9456200450,2015-04-27,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,98198,47.3776,-122.314,1240,9166,2015,1987,28,0.08723599632690542,-5794.9437664,0.2066115750535344,1
1328320760,2014-12-18,3,2.5,1810,7350,1.0,0,0,3,8,1310,500,1984,0,98058,47.4434,-122.125,2240,7350,2014,1984,30,0.24625850340136055,-5794.025224999999,0.14499111951782456,1
4025300285,2014-10-29,4,1.0,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,2014,1946,68,0.13408450704225353,-5839.809256099999,0.2104590267319338,4
2721600125,2015-02-05,5,2.75,2560,5618,1.5,0,2,3,8,2220,340,1923,0,98109,47.6416,-122.355,2740,4000,2015,1923,92,0.4556781772872909,-5829.187968,0.16417976189182837,4
1123049027,2015-03-19,3,1.0,1100,27008,1.0,0,0,3,6,960,140,1935,0,98178,47.4963,-122.249,1280,8890,2015,1935,80,0.04072867298578199,-5806.375178699999,0.07128798430353059,2
3542300060,2015-03-11,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,2015,1943,72,0.07334754797441365,-5804.876311200001,0.05713705595156726,2
291310340,2014-07-08,3,3.5,2490,3582,2.0,0,0,3,8,1720,770,2005,0,98027,47.5338,-122.067,1445,1590,2014,2005,9,0.695142378559464,-5802.3083646,0.14860810247473738,0
8651720420,2015-04-28,4,2.5,1930,8040,1.0,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200,2015,1978,37,0.24004975124378108,-5833.2573694,0.17018215948812565,4
3298200790,2014-08-12,3,1.0,1270,8000,1.0,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875,2014,1959,55,0.15875,-5814.9538649999995,0.11250764274097838,0
4037200585,2014-07-23,3,2.5,1090,7700,1.0,0,0,4,7,1090,0,1957,0,98008,47.607,-122.12,1740,7700,2014,1957,57,0.14155844155844155,-5813.76684,0.10556519096569629,0
1329000090,2014-12-19,4,3.5,3930,39098,2.0,0,0,3,12,3930,0,1999,0,98005,47.6399,-122.158,4250,38682,2014,1999,15,0.10051665046805464,-5819.594904199999,0.0988425923844402,0
9279700013,2014-07-10,3,3.0,3460,5353,2.0,0,0,3,10,2850,610,2007,0,98116,47.5858,-122.393,2460,6325,2014,2007,7,0.6463665234447973,-5824.1688194,0.18151895392137893,2
4151800265,2015-03-06,3,1.0,1010,6120,1.0,0,0,3,6,1010,0,1942,0,98033,47.6648,-122.204,1260,5977,2015,1942,73,0.1650326797385621,-5824.8292192,0.10705604354598217,0
7760400210,2015-02-24,3,2.0,1310,8454,1.0,0,0,3,7,1310,0,1994,0,98042,47.3697,-122.075,1310,8454,2015,1994,21,0.15495623373550982,-5782.6561275,0.23394759088281203,3
5029450110,2015-03-27,3,1.5,1410,8415,1.0,0,0,4,7,780,630,1982,0,98023,47.2914,-122.368,1440,7361,2015,1982,33,0.16755793226381463,-5786.9540352,0.3082362319597096,1
9492500160,2014-07-23,4,2.75,3080,7242,2.0,0,0,3,9,3080,0,2014,0,98033,47.6948,-122.178,3010,7205,2014,2014,0,0.42529687931510635,-5827.2552743999995,0.1411859434278136,0
3578400270,2014-06-23,3,1.75,1300,12731,1.0,0,0,3,8,1300,0,1981,0,98074,47.6236,-122.04,1700,13556,2014,1981,33,0.10211295263529967,-5811.984144000001,0.18551507087004052,0
7606200090,2015-03-27,2,1.0,1160,5750,1.0,0,0,4,6,1160,0,1924,0,98065,47.5322,-121.829,1160,8250,2015,1924,91,0.20173913043478262,-5790.8003938,0.3854716285525838,3
3682000050,2014-10-13,4,2.5,2632,4117,2.0,0,0,3,8,2632,0,2013,0,98001,47.3428,-122.278,2040,5195,2014,2013,1,0.639300461501093,-5788.9828984,0.2247982805032379,1
1250200415,2014-06-09,2,1.75,1060,1241,2.0,0,0,3,7,960,100,2008,0,98144,47.5999,-122.3,1170,1400,2014,2008,6,0.8541498791297341,-5821.467769999999,0.09595170317265017,2
629811600,2014-07-24,4,2.5,2740,10533,2.0,0,0,3,9,2740,0,1997,0,98074,47.6095,-122.006,2760,8603,2014,1997,17,0.2601348143928605,-5808.644657,0.21384610095724685,0
1839500115,2014-07-12,4,1.5,2220,6811,1.0,0,0,4,7,1270,950,1961,0,98056,47.5059,-122.193,1800,7350,2014,1961,53,0.3259433269710762,-5804.8884387,0.05618570522943995,2
1176001293,2014-06-17,3,3.25,4340,4947,2.0,0,3,3,11,3060,1280,1993,0,98107,47.6709,-122.406,1680,5250,2014,1993,21,0.8772993733575905,-5835.204185400001,0.22299430293967065,4
3013300409,2015-03-12,2,1.0,1220,6300,1.0,0,0,3,7,760,460,1942,0,98136,47.5299,-122.387,1850,4886,2015,1942,73,0.19365079365079366,-5817.0418713,0.17569460525789468,2
7853280370,2014-11-14,5,4.5,4600,7810,2.0,0,0,3,9,3200,1400,2006,0,98065,47.5381,-121.86,4480,6324,2014,2006,8,0.58898847631242,-5792.992866,0.35416488168948235,3
3275780030,2015-03-11,4,2.25,2190,9009,2.0,0,0,4,8,1840,350,1977,0,98033,47.6916,-122.188,2190,10251,2015,1977,38,0.2430902430902431,-5827.3412208,0.1358580142308552,0
3336001946,2015-03-07,2,1.0,900,4500,1.0,0,0,3,7,900,0,1951,0,98118,47.5273,-122.265,1175,5320,2015,1951,64,0.2,-5810.9253345,0.059963995859274984,2
5456000110,2015-04-16,5,3.0,2830,8854,1.0,0,0,4,8,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604,2015,1979,36,0.3196295459679241,-5814.0076287,0.016767199986100746,2
2473250400,2014-09-24,4,2.0,1780,10622,1.0,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900,2014,1976,38,0.16757672754660138,-5797.288853399999,0.11518069397472457,1
5393601635,2014-12-29,5,2.0,2220,6000,1.5,0,0,4,7,1390,830,1925,0,98144,47.5822,-122.295,1600,6000,2014,1925,89,0.37,-5819.065149,0.08487581362699247,2
8820902905,2014-08-22,3,1.5,1240,7733,1.0,0,0,3,6,790,450,1941,0,98125,47.714,-122.283,1130,7733,2014,1941,73,0.16035173929910773,-5834.611062,0.1705827234921359,4
1245001659,2014-08-21,3,2.5,1980,7807,2.0,0,0,4,9,1980,0,1989,0,98033,47.6884,-122.204,1590,7579,2014,1989,25,0.25361854745741,-5827.7132335999995,0.1305781898793456,4
1523069215,2014-06-03,3,1.75,2220,132858,1.0,0,0,3,7,1110,1110,1988,0,98027,47.4853,-122.034,2130,77536,2014,1988,26,0.0167095696156799,-5794.821100200001,0.19381764631088136,3
930000234,2015-04-21,4,2.0,2260,7680,1.0,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,2015,1947,68,0.2942708333333333,-5838.9812673,0.21837904476663123,4
4083301645,2014-10-24,3,1.0,1550,6840,1.5,0,0,3,7,1550,0,1918,0,98103,47.6572,-122.335,2370,4560,2014,1918,96,0.22660818713450293,-5830.143562,0.15666856164587822,4
4055700778,2014-11-14,4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967,0,98034,47.7176,-122.241,2700,14190,2014,1967,47,0.15237182558696694,-5833.0471416,0.16176336738687655,4
2781230080,2015-04-08,4,2.5,3040,6000,2.0,0,0,3,9,3040,0,2007,0,98038,47.3473,-122.03,2640,6000,2015,2007,8,0.5066666666666667,-5777.791018999999,0.2795988227660715,3
3629910210,2014-11-03,3,2.5,2510,4106,2.0,0,0,3,9,2510,0,2003,0,98029,47.5494,-121.994,2470,4106,2014,2003,11,0.6113005358012664,-5800.7415036,0.21977072840302692,0
7856700060,2015-04-13,6,2.5,2820,8600,1.0,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900,2015,1967,48,0.32790697674418606,-5809.7793599999995,0.06992934746566953,0
